incident_id,year,state,deaths,injuries
2266832,2022,Missouri,1,0
2301979,2022,Texas,1,0
2274219,2022,Oklahoma,1,0
2260829,2022,Ohio,1,0
2261209,2022,Tennessee,1,0
2262737,2022,Minnesota,1,0
2262573,2022,Ohio,1,0
2262881,2022,Missouri,2,0
2265089,2022,Tennessee,1,0
2264686,2022,Texas,1,0
2273462,2022,Texas,1,0
2265633,2022,Georgia,1,0
2271885,2022,Texas,1,0
2278822,2022,Washington,1,0
2268578,2022,Louisiana,1,1
2271187,2022,Florida,1,0
2271796,2022,Arizona,1,0
2270300,2022,Florida,1,0
2271766,2022,Mississippi,1,0
2271185,2022,Pennsylvania,1,0
2267050,2022,Texas,1,0
2272836,2022,Tennessee,1,0
2273983,2022,Texas,1,0
2281849,2022,Colorado,1,0
2240997,2022,Georgia,1,0
2274050,2022,Ohio,1,0
2273835,2022,Georgia,1,0
2275341,2022,Texas,1,0
2275526,2022,Montana,1,0
2276006,2022,Colorado,1,0
2278321,2022,Idaho,1,0
2277765,2022,Texas,1,0
2282234,2022,Minnesota,1,0
2275528,2022,Georgia,1,0
2278610,2022,North Carolina,1,0
2278012,2022,Louisiana,1,0
2276842,2022,New York,1,0
2277989,2022,Texas,1,1
2278104,2022,Nevada,1,0
2280916,2022,Ohio,1,0
2280526,2022,Minnesota,1,0
2281993,2022,New York,1,0
2275952,2022,Alabama,1,0
2258733,2022,Louisiana,1,0
2283611,2022,Indiana,1,0
2285738,2022,Louisiana,1,0
2293685,2022,Arkansas,1,0
2286385,2022,South Carolina,1,0
2288433,2022,Louisiana,1,0
2288933,2022,Minnesota,1,0
2290628,2022,Minnesota,1,0
2291798,2022,Indiana,1,0
2293282,2022,Nebraska,1,0
2291903,2022,Louisiana,1,0
2285521,2022,Texas,1,0
2292748,2022,Texas,1,0
2297952,2022,North Carolina,1,0
2379684,2022,Texas,1,0
2294003,2022,Georgia,1,0
2293994,2022,New York,1,0
2295052,2022,Ohio,1,0
2295738,2022,Texas,1,0
2296002,2022,Alabama,1,0
2296058,2022,Washington,1,0
2293216,2022,Florida,1,0
2283436,2022,Texas,1,2
2297984,2022,Tennessee,1,0
2313112,2022,West Virginia,1,0
2305610,2022,Louisiana,1,0
2301663,2022,Arizona,1,0
2364342,2022,Ohio,1,0
2303474,2022,Colorado,1,0
2303515,2022,Wisconsin,1,0
2304173,2022,Iowa,1,0
2303670,2022,New York,1,0
2305630,2022,Delaware,1,0
2300812,2022,North Carolina,1,0
2309708,2022,Arizona,1,0
2300193,2022,Texas,1,0
2307218,2022,Arizona,1,0
2307608,2022,North Carolina,1,0
2308610,2022,Utah,1,0
2308304,2022,Colorado,1,0
2310152,2022,Arizona,1,0
2314313,2022,Georgia,1,0
2312649,2022,Oklahoma,1,0
2305354,2022,Ohio,1,0
2313469,2022,Washington,1,0
2330527,2022,South Carolina,1,0
2322579,2022,Florida,1,0
2322582,2022,Ohio,1,0
2330073,2022,Texas,1,0
2382624,2022,New York,1,0
2318085,2022,Ohio,1,0
2318628,2022,Alabama,1,0
2321704,2022,Louisiana,1,0
2321188,2022,Michigan,1,0
2322940,2022,South Carolina,1,0
2338717,2022,New Jersey,1,0
2326067,2022,North Carolina,1,0
2332525,2022,Texas,1,0
2325947,2022,Ohio,1,0
2325298,2022,Texas,1,0
2325901,2022,Ohio,1,0
2328249,2022,Florida,1,0
2330532,2022,Tennessee,1,1
2330189,2022,Wisconsin,1,0
2332922,2022,Mississippi,1,0
2324518,2022,Texas,1,1
2360404,2022,Tennessee,1,0
2335187,2022,District of Columbia,1,0
2353218,2022,Georgia,1,0
2337574,2022,Tennessee,1,0
2339505,2022,Michigan,1,0
2340309,2022,North Carolina,1,1
2341881,2022,West Virginia,1,0
2341383,2022,Florida,1,1
2340803,2022,Missouri,1,0
2340972,2022,Texas,1,0
2342174,2022,Kentucky,1,0
2337547,2022,Louisiana,1,0
2343957,2022,Texas,1,0
2346512,2022,Pennsylvania,1,0
2345628,2022,Wisconsin,1,0
2346998,2022,North Carolina,1,0
2351047,2022,Virginia,1,0
2346865,2022,Virginia,1,2
2351169,2022,Ohio,1,0
2351033,2022,Ohio,1,0
2353810,2022,Texas,1,0
2345108,2022,Missouri,1,0
2355667,2022,North Carolina,1,0
2326674,2022,Texas,2,0
2381631,2022,Pennsylvania,1,0
2364685,2022,Florida,1,0
2355865,2022,Tennessee,1,0
2356147,2022,Alabama,1,0
2370835,2022,Illinois,1,0
2358335,2022,Oklahoma,1,0
2359835,2022,Arkansas,1,0
2360449,2022,Wisconsin,1,0
2364633,2022,Indiana,1,0
2371338,2022,South Carolina,1,0
2377401,2022,Florida,1,0
2363850,2022,Missouri,1,0
2370544,2022,Washington,1,0
2366254,2022,South Carolina,1,0
2370647,2022,Indiana,1,0
2366931,2022,Florida,1,0
2369189,2022,Michigan,1,0
2364234,2022,Michigan,1,0
2312692,2022,Indiana,1,0
2361217,2022,Colorado,1,0
2354749,2022,Louisiana,1,0
2382588,2022,Alabama,1,0
2383853,2022,Colorado,1,0
2373675,2022,Idaho,1,0
2372284,2022,Texas,1,0
2374980,2022,Texas,1,1
2376926,2022,Ohio,1,0
2376246,2022,West Virginia,1,0
2376918,2022,Arizona,1,0
2378733,2022,Maryland,1,0
2377523,2022,Wisconsin,1,0
2372813,2022,Florida,1,0
2377481,2022,New Mexico,1,0
2382461,2022,Mississippi,1,0
2381339,2022,Texas,1,0
2381104,2022,Maryland,1,0
2381419,2022,Texas,1,0
2381412,2022,Georgia,1,0
2381393,2022,Minnesota,1,0
2355496,2022,Michigan,1,0
2382854,2022,Texas,1,0
2378923,2022,District of Columbia,1,0
2386592,2022,New Jersey,1,0
2425936,2022,Texas,1,0
2384914,2022,Wisconsin,1,0
2389342,2022,Delaware,1,1
2384050,2022,Virginia,1,0
2384894,2022,Georgia,1,0
2386529,2022,North Dakota,1,0
2386019,2022,Arkansas,1,0
2386993,2022,Florida,1,0
2388581,2022,Oklahoma,1,0
2388749,2022,Tennessee,1,0
2415338,2022,Tennessee,1,0
2389003,2022,Florida,1,0
2395161,2022,Michigan,1,0
2392036,2022,Pennsylvania,1,0
2391857,2022,Maryland,1,1
2392690,2022,Mississippi,1,0
2396019,2022,California,1,0
2395435,2022,Florida,1,0
2395235,2022,California,1,0
2395409,2022,Ohio,1,0
2396611,2022,Indiana,1,0
2394403,2022,Georgia,1,0
2398474,2022,Michigan,1,0
2411616,2022,Maine,1,0
2402876,2022,Missouri,1,0
2396391,2022,Arizona,1,1
2398601,2022,West Virginia,1,0
2401293,2022,Florida,1,0
2401464,2022,Hawaii,1,0
2400908,2022,Alaska,1,0
2400355,2022,New York,1,0
2402171,2022,Alabama,1,0
2397706,2022,Florida,1,0
2400857,2022,Minnesota,1,0
2394971,2022,Tennessee,1,0
2403928,2022,Indiana,1,0
2404903,2022,New York,1,0
2409391,2022,Oklahoma,1,0
2407282,2022,Indiana,1,0
2407412,2022,Texas,1,0
2411698,2022,Nevada,1,0
2412238,2022,Texas,1,0
2405476,2022,Ohio,1,0
2418498,2022,Illinois,1,0
2413063,2022,Tennessee,1,0
2384523,2022,Texas,1,0
2413777,2022,Michigan,1,0
2415724,2022,Ohio,1,0
2415825,2022,Pennsylvania,1,0
2416715,2022,New Jersey,1,0
2416717,2022,New Jersey,1,0
2418295,2022,Texas,1,0
2416174,2022,North Carolina,1,0
2418129,2022,Virginia,1,0
2421053,2022,South Carolina,1,0
2425335,2022,Florida,1,0
2425950,2022,South Carolina,1,0
2424332,2022,Colorado,1,0
2424598,2022,California,1,0
2424073,2022,Wisconsin,1,0
2423209,2022,Michigan,1,0
2424013,2022,Ohio,1,0
2424304,2022,Virginia,1,0
2426126,2022,New York,1,0
2430399,2022,Arkansas,1,0
2413368,2022,Virginia,1,0
2436459,2022,Georgia,1,0
2434445,2022,Minnesota,1,0
2439878,2022,Idaho,1,0
2440387,2022,Georgia,1,0
2434598,2022,Missouri,1,0
2435562,2022,Louisiana,1,0
2440451,2022,Montana,1,0
2439761,2022,Kentucky,1,0
2436296,2022,Mississippi,1,0
2436845,2022,Arizona,1,0
2438202,2022,Colorado,1,0
2440614,2022,Washington,1,0
2433217,2022,Virginia,1,0
2438918,2022,North Carolina,1,0
2440421,2022,South Carolina,1,0
2439503,2022,Texas,1,0
2441982,2022,North Carolina,1,0
2441176,2022,North Carolina,1,0
2440710,2022,Florida,1,0
2440896,2022,Tennessee,1,0
2315205,2022,Michigan,1,0
2229726,2022,Alabama,1,0
2442581,2022,Texas,1,0
